%Time, Value
12:51:29, -318
12:51:29, -311
12:51:29, -290
12:51:29, -273
12:51:29, -263
12:51:29, -235
12:51:29, -176
12:51:29, -118
12:51:29, -98.1
12:51:29, -107
12:51:29, -108
12:51:29, -100
12:51:29, -106
12:51:29, -123
12:51:29, -130
12:51:29, -134
12:51:29, -164
12:51:29, -210
12:51:29, -214
12:51:29, -155
12:51:29, -92.1
12:51:29, -82.5
12:51:29, -106
12:51:29, -100
12:51:29, -48.9
12:51:29, 0.345
12:51:29, 2.49
12:51:29, -30.8
12:51:29, -60.4
12:51:29, -71.9
12:51:29, -72.6
12:51:29, -65.6
12:51:29, -47.5
12:51:29, -19.3
12:51:29, -4.12
12:51:29, -2.26
12:51:29, -26.4
12:51:29, -44.9
12:51:29, -16
12:51:29, 62.3
12:51:29, 142
12:51:29, 173
12:51:29, 153
12:51:29, 114
12:51:29, 85.4
12:51:29, 79.2
12:51:29, 84.9
12:51:29, 73.4
12:51:29, 33
12:51:29, -4.46
12:51:29, -0.409
12:51:29, 32.6
12:51:29, 44.7
12:51:29, 19.6
12:51:29, -3.55
12:51:29, 9.54
12:51:29, 39.7
12:51:29, 46.1
12:51:29, 28.1
12:51:29, 19.9
12:51:29, 29.5
12:51:29, 26.1
12:51:29, -5.5
12:51:29, -35.1
12:51:29, -25
12:51:29, 26.3
12:51:29, 83.9
12:51:29, 118
12:51:29, 146
12:51:29, 208
12:51:29, 297
12:51:29, 353
12:51:29, 342
12:51:29, 303
12:51:29, 289
12:51:29, 319
12:51:29, 380
12:51:29, 440
12:51:29, 458
12:51:29, 417
12:51:29, 347
12:51:29, 295
12:51:29, 271
12:51:29, 252
12:51:29, 220
12:51:29, 184
12:51:29, 151
12:51:29, 119
12:51:29, 75.4
12:51:29, 20.9
12:51:29, -27.1
12:51:29, -48.1
12:51:29, -37.6
12:51:29, -9.56
12:51:29, 19.2
12:51:29, 37.2
12:51:29, 34
12:51:29, 6.85
12:51:29, -41.9
12:51:29, -46.2
12:51:29, -5.19
12:51:29, 59.6
12:51:29, 106
12:51:29, 116
12:51:29, 114
12:51:29, 141
12:51:29, 196
12:51:29, 235
12:51:29, 223
12:51:29, 185
12:51:29, 167
12:51:29, 171
12:51:29, 161
12:51:29, 121
12:51:29, 82
12:51:29, 76.5
12:51:29, 94.3
12:51:29, 108
12:51:29, 115
12:51:29, 131
12:51:29, 164
12:51:29, 210
12:51:29, 264
12:51:29, 320
12:51:29, 367
12:51:29, 398
12:51:29, 396
12:51:29, 345
12:51:29, 260
12:51:29, 188
12:51:29, 164
12:51:29, 188
12:51:29, 227
12:51:29, 240
12:51:29, 217
12:51:29, 199
12:51:29, 220
12:51:29, 259
12:51:29, 278
12:51:29, 272
12:51:29, 259
12:51:29, 250
12:51:29, 241
12:51:29, 225
12:51:29, 185
12:51:29, 120
12:51:29, 51.9
12:51:29, 7.27
12:51:29, -1.36
12:51:29, 15.2
12:51:29, 32.7
12:51:29, 33.9
12:51:29, 18.8
12:51:29, -4.53
12:51:29, -32.1
12:51:29, -58.4
12:51:29, -66.6
12:51:29, -33.5
12:51:29, 53.5
12:51:29, 178
12:51:29, 289
12:51:29, 343
12:51:30, 338
12:51:30, 325
12:51:30, 329
12:51:30, 359
12:51:30, 395
12:51:30, 402
12:51:30, 363
12:51:30, 302
12:51:30, 256
12:51:30, 236
12:51:30, 227
12:51:30, 216
12:51:30, 204
12:51:30, 204
12:51:30, 220
12:51:30, 233
12:51:30, 218
12:51:30, 179
12:51:30, 137
12:51:30, 108
12:51:30, 95.7
12:51:30, 96.1
12:51:30, 100
12:51:30, 97.3
12:51:30, 88.2
12:51:30, 78.8
12:51:30, 60
12:51:30, 19.1
12:51:30, -28.5
12:51:30, -51.4
12:51:30, -47.5
12:51:30, -49.7
12:51:30, -81.7
12:51:30, -128
12:51:30, -151
12:51:30, -142
12:51:30, -126
12:51:30, -131
12:51:30, -149
12:51:30, -154
12:51:30, -133
12:51:30, -94.4
12:51:30, -77.7
12:51:30, -118
12:51:30, -191
12:51:30, -233
12:51:30, -230
12:51:30, -226
12:51:30, -249
12:51:30, -284
12:51:30, -297
12:51:30, -273
12:51:30, -232
12:51:30, -207
12:51:30, -191
12:51:30, -158
12:51:30, -109
12:51:30, -76
12:51:30, -78.1
12:51:30, -104
12:51:30, -131
12:51:30, -143
12:51:30, -131
12:51:30, -103
12:51:30, -70.2
12:51:30, -71.8
12:51:30, -95
12:51:30, -116
12:51:30, -122
12:51:30, -125
12:51:30, -137
12:51:30, -149
12:51:30, -146
12:51:30, -124
12:51:30, -99.7
12:51:30, -95.8
12:51:30, -113
12:51:30, -125
12:51:30, -105
12:51:30, -58.2
12:51:30, -7.72
12:51:30, 26.7
12:51:30, 31.9
12:51:30, 9.84
12:51:30, -15.2
12:51:30, -19.6
12:51:30, -4.31
12:51:30, 17.1
12:51:30, 34.8
12:51:30, 42.6
12:51:30, 42.2
12:51:30, 45.7
12:51:30, 59
12:51:30, 75.2
12:51:30, 80.5
12:51:30, 61.1
12:51:30, 22
12:51:30, -5.76
12:51:30, -6.74
12:51:30, -11.1
12:51:30, -44.3
12:51:30, -78.9
12:51:30, -76.8
12:51:30, -51.4
12:51:30, -45.2
12:51:30, -62.9
12:51:30, -62.7
12:51:30, -21.4
12:51:30, 17.9
12:51:30, -9.73
12:51:30, -94.9
12:51:30, -148
12:51:30, -114
12:51:30, -50.6
12:51:30, -32
12:51:30, -53.3
12:51:30, -65.5
12:51:30, -59.6
12:51:30, -59.5
12:51:30, -65.8
12:51:30, -58.9
12:51:30, -46.6
12:51:30, -63.9
12:51:30, -107
12:51:30, -117
12:51:30, -69.7
12:51:30, -25.3
12:51:30, -49.7
12:51:30, -107
12:51:30, -149
12:51:30, -140
12:51:30, -119
12:51:30, -122
12:51:30, -146
12:51:30, -182
12:51:30, -219
12:51:30, -242
12:51:30, -231
12:51:30, -194
12:51:30, -169
12:51:30, -183
12:51:30, -215
12:51:30, -210
12:51:30, -148
12:51:30, -76.2
12:51:30, -52.4
12:51:30, -69
12:51:30, -80.4
12:51:30, -69.4
12:51:30, -49.3
12:51:30, -29.6
12:51:30, -13.6
12:51:30, -9.43
12:51:30, -22.3
12:51:30, -45.6
12:51:30, -68.8
12:51:30, -91.4
12:51:30, -116
12:51:30, -135
12:51:30, -136
12:51:30, -119
12:51:30, -99.1
12:51:30, -93.1
12:51:30, -104
12:51:30, -119
12:51:30, -129
12:51:30, -133
12:51:30, -132
12:51:30, -124
12:51:30, -118
12:51:30, -124
12:51:30, -137
12:51:30, -144
12:51:30, -137
12:51:30, -114
12:51:30, -73.1
12:51:30, -25.2
12:51:30, 3.3
12:51:30, -8.54
12:51:30, -54.3
12:51:30, -95.7
12:51:30, -92.6
12:51:30, -48.6
12:51:30, -13.3
12:51:30, -20.4
12:51:30, -46.8
12:51:30, -51.8
12:51:30, -27
12:51:30, 8.94
12:51:30, 38.5
12:51:30, 56.1
12:51:30, 64.4
12:51:30, 71.8
12:51:30, 49.4
12:51:30, 21.4
12:51:30, 16.6
12:51:30, 34.2
12:51:30, 41.7
12:51:30, 28.8
12:51:30, 17.3
12:51:30, 18.1
12:51:30, 20.2
12:51:30, 19.6
12:51:30, 21
12:51:30, 15.8
12:51:30, -8.6
12:51:30, -42.4
12:51:30, -61.9
12:51:30, -59.3
12:51:30, -47.1
12:51:30, -40.1
12:51:30, -45.6
12:51:30, -59.7
12:51:30, -74
12:51:30, -88.2
12:51:30, -109
12:51:30, -131
12:51:30, -139
12:51:30, -127
12:51:30, -108
12:51:30, -88.3
12:51:30, -67.1
12:51:30, -46.5
12:51:30, -40.4
12:51:30, -54.6
12:51:30, -71.2
12:51:30, -69
12:51:30, -51.2
12:51:30, -40.8
12:51:30, -50.5
12:51:30, -67.5
12:51:30, -69.8
12:51:30, -50.6
12:51:30, -22.1
12:51:30, 2.72
12:51:30, 25.2
12:51:30, 44.7
12:51:30, 38.3
12:51:30, -9.89
12:51:30, -65.7
12:51:30, -77.4
12:51:30, -49.3
12:51:30, -35.4
12:51:30, -63.8
12:51:30, -109
12:51:30, -138
12:51:30, -141
12:51:30, -128
12:51:30, -108
12:51:30, -94.8
12:51:30, -97.6
12:51:30, -105
12:51:30, -97
12:51:30, -79.9
12:51:30, -78.5
12:51:30, -97.6
12:51:30, -112
12:51:30, -83.3
12:51:30, -38.5
12:51:30, -21.6
12:51:30, -41.4
12:51:30, -73.6
12:51:30, -112
12:51:30, -164
12:51:30, -202
12:51:30, -193
12:51:30, -155
12:51:30, -142
12:51:30, -162
12:51:30, -173
12:51:30, -147
12:51:30, -103
12:51:30, -65.8
12:51:30, -34.5
12:51:30, 1.02
12:51:30, 25.8
12:51:30, 20.4
12:51:30, 1.3
12:51:30, 5.69
12:51:30, 31.8
12:51:30, 33.9
12:51:30, 0.84
12:51:30, -9.69
12:51:30, 41.3
12:51:30, 103
12:51:30, 106
12:51:30, 64.9
12:51:30, 44.8
12:51:30, 71.7
12:51:30, 115
12:51:30, 142
12:51:30, 149
12:51:30, 144
12:51:30, 130
12:51:30, 111
12:51:30, 89.2
12:51:30, 67.4
12:51:30, 47.9
12:51:30, 41.2
12:51:30, 59.7
12:51:30, 90.1
12:51:30, 93.9
12:51:30, 58.7
12:51:30, 20.6
12:51:30, 15.2
12:51:30, 30.5
12:51:30, 27.1
12:51:30, -10.2
12:51:30, -58.2
12:51:30, -86.2
12:51:30, -85
12:51:30, -66.8
12:51:30, -50.1
12:51:30, -44.4
12:51:30, -47.7
12:51:30, -54.6
12:51:30, -58.5
12:51:30, -48.7
12:51:30, -20.9
12:51:30, 11.9
12:51:30, 17.7
12:51:30, 20.1
12:51:30, 2.38
12:51:30, -28.2
12:51:30, -48.3
12:51:30, -38.2
12:51:30, -15
12:51:30, -15.2
12:51:30, -44.6
12:51:30, -69.7
12:51:30, -57.8
12:51:30, -10.6
12:51:30, 39.1
12:51:30, 58
12:51:30, 43.3
12:51:30, 19.4
12:51:30, 7.89
12:51:30, 11.3
12:51:30, 25.1
12:51:30, 46.9
12:51:30, 69.3
12:51:30, 78.4
12:51:30, 67.8
12:51:30, 47.7
12:51:30, 30.4
12:51:30, 15.5
12:51:30, -3.87
12:51:30, -31.4
12:51:30, -64.1
12:51:30, -84.3
12:51:30, -62.4
12:51:30, -2
12:51:30, 37
12:51:30, 8.05
12:51:30, -50.5
12:51:30, -67.2
12:51:30, -34.5
12:51:30, -6.07
12:51:30, -20.1
12:51:30, -67
12:51:30, -122
12:51:30, -176
12:51:30, -224
12:51:30, -247
12:51:30, -234
12:51:30, -200
12:51:30, -170
12:51:30, -155
12:51:30, -152
12:51:30, -154
12:51:30, -148
12:51:30, -126
12:51:30, -106
12:51:30, -101
12:51:30, -104
12:51:30, -98.4
12:51:30, -78.8
12:51:30, -50.2
12:51:30, -29.9
12:51:30, -37.6
12:51:30, -59.8
12:51:30, -45.2
12:51:30, 31.9
12:51:30, 126
12:51:30, 174
12:51:30, 141
12:51:30, 71.6
12:51:30, 18
12:51:30, 12.3
12:51:30, 46.6
12:51:30, 74.5
12:51:30, 52.3
12:51:30, -12.1
12:51:30, -67.5
12:51:30, -74.3
12:51:30, -40.8
12:51:30, -2.1
12:51:30, 19.5
12:51:30, 21.7
12:51:30, 8.47
12:51:30, -6.2
12:51:30, 1.19
12:51:30, 33.7
12:51:30, 57.8
12:51:30, 42.2
12:51:30, 1.82
12:51:30, -16.9
12:51:30, 12.6
12:51:30, 70.9
12:51:30, 114
12:51:30, 112
12:51:30, 74.1
12:51:30, 34.7
12:51:30, 18.8
12:51:30, 23.9
12:51:30, 32.5
12:51:30, 38.3
12:51:30, 49.3
12:51:30, 69.8
12:51:30, 89.7
12:51:30, 95.4
12:51:30, 86.2
12:51:30, 71.7
12:51:30, 56.8
12:51:30, 42.2
12:51:30, 34.3
12:51:30, 41.6
12:51:30, 58.5
12:51:30, 63
12:51:30, 38.4
12:51:30, 0.0939
12:51:30, -15.3
12:51:30, 6.87
12:51:30, 45.1
12:51:30, 75.2
12:51:30, 97.5
12:51:30, 119
12:51:30, 127
12:51:30, 107
12:51:30, 78.5
12:51:30, 78.4
12:51:30, 112
12:51:30, 147
12:51:30, 145
12:51:30, 103
12:51:30, 53
12:51:30, 26.3
12:51:30, 22.7
12:51:30, 46.4
12:51:30, 45.5
12:51:30, 45.4
12:51:30, 34.3
12:51:30, 1.83
12:51:30, -31.9
12:51:30, -31.9
12:51:30, 1.28
12:51:30, 24.9
12:51:30, 11.3
12:51:30, -14.8
12:51:30, -19.3
12:51:30, -11.1
12:51:30, -17.8
12:51:30, -39.7
12:51:30, -59.3
12:51:30, -71
12:51:30, -77.9
12:51:30, -77.1
12:51:30, -65.4
12:51:30, -47.7
12:51:30, -32.4
12:51:30, -26.2
12:51:30, -31.6
12:51:30, -44.8
12:51:30, -52.7
12:51:30, -40.7
12:51:30, -11.8
12:51:30, 14
12:51:30, 26.1
12:51:30, 32.9
12:51:30, 44.4
12:51:30, 62.2
12:51:30, 78.4
12:51:30, 78.7
12:51:30, 61.1
12:51:30, 45.7
12:51:30, 48.6
12:51:30, 59.3
12:51:30, 56.3
12:51:30, 37.5
12:51:30, 19.3
12:51:30, 14.2
12:51:30, 23.5
12:51:30, 44
12:51:30, 61.7
12:51:30, 54.9
12:51:30, 25.1
12:51:30, 2.55
12:51:30, 7.72
12:51:30, 29.9
12:51:30, 51.3
12:51:30, 63.6
12:51:30, 63.2
12:51:30, 58.4
12:51:30, 67.7
12:51:30, 90.5
12:51:30, 97.9
12:51:30, 73.6
12:51:30, 39.3
12:51:30, 25.6
12:51:30, 33.1
12:51:30, 39
12:51:30, 33.1
12:51:31, 26.1
12:51:31, 43.6
12:51:31, 67.5
12:51:31, 75.9
12:51:31, 74.8
12:51:31, 86.7
12:51:31, 106
12:51:31, 104
12:51:31, 86.1
12:51:31, 81
12:51:31, 91.6
12:51:31, 90.4
12:51:31, 67.3
12:51:31, 44
12:51:31, 41.6
12:51:31, 56.7
12:51:31, 70.1
12:51:31, 71.3
12:51:31, 69
12:51:31, 76.9
12:51:31, 93.9
12:51:31, 104
12:51:31, 99.5
12:51:31, 97
12:51:31, 118
12:51:31, 159
12:51:31, 192
12:51:31, 191
12:51:31, 163
12:51:31, 139
12:51:31, 145
12:51:31, 172
12:51:31, 189
12:51:31, 182
12:51:31, 155
12:51:31, 116
12:51:31, 82.1
12:51:31, 73.7
12:51:31, 98.4
12:51:31, 130
12:51:31, 129
12:51:31, 94.6
12:51:31, 61.8
12:51:31, 54
12:51:31, 60.1
12:51:31, 71.1
12:51:31, 90.1
12:51:31, 101
12:51:31, 82.4
12:51:31, 51.4
12:51:31, 44
12:51:31, 48.5
12:51:31, 24.6
12:51:31, -18.4
12:51:31, -27.5
12:51:31, 9.66
12:51:31, 43
12:51:31, 28.5
12:51:31, -16.2
12:51:31, -38.2
12:51:31, -17
12:51:31, 13.6
12:51:31, 14
12:51:31, -13.6
12:51:31, -51.1
12:51:31, -64.1
12:51:31, -64.1
12:51:31, -53.8
12:51:31, -43.6
12:51:31, -49.2
12:51:31, -60.9
12:51:31, -44.3
12:51:31, 6.13
12:51:31, 49.3
12:51:31, 53.7
12:51:31, 34.8
12:51:31, 20.4
12:51:31, 15.8
12:51:31, 16.1
12:51:31, 26.2
12:51:31, 52.1
12:51:31, 84.3
12:51:31, 100
12:51:31, 86.4
12:51:31, 58.2
12:51:31, 45
12:51:31, 55.1
12:51:31, 71.7
12:51:31, 79.1
12:51:31, 71.2
12:51:31, 46.8
12:51:31, 20.1
12:51:31, 18.9
12:51:31, 53.2
12:51:31, 99.5
12:51:31, 123
12:51:31, 107
12:51:31, 67.4
12:51:31, 32.6
12:51:31, 18.3
12:51:31, 19.4
12:51:31, 26.2
12:51:31, 34
12:51:31, 38.8
12:51:31, 35.2
12:51:31, 22.6
12:51:31, 15.6
12:51:31, 39.3
12:51:31, 100
12:51:31, 164
12:51:31, 183
12:51:31, 148
12:51:31, 102
12:51:31, 84.6
12:51:31, 93.7
12:51:31, 107
12:51:31, 116
12:51:31, 118
12:51:31, 104
12:51:31, 74.4
12:51:31, 48.3
12:51:31, 34.8
12:51:31, 25.1
12:51:31, 14.7
12:51:31, 12
12:51:31, 21.1
12:51:31, 36.8
12:51:31, 54.9
12:51:31, 68.5
12:51:31, 54.5
12:51:31, 13.2
12:51:31, -21.3
12:51:31, -16.3
12:51:31, 10.6
12:51:31, 11.7
12:51:31, -25.8
12:51:31, -66.4
12:51:31, -76
12:51:31, -54.4
12:51:31, -22.2
12:51:31, -1.64
12:51:31, -5.5
12:51:31, -29.4
12:51:31, -55.7
12:51:31, -68.6
12:51:31, -66.3
12:51:31, -61.7
12:51:31, -69
12:51:31, -86.8
12:51:31, -98.2
12:51:31, -91.7
12:51:31, -73.7
12:51:31, -57.3
12:51:31, -50.3
12:51:31, -53
12:51:31, -57.1
12:51:31, -56.2
12:51:31, -56.2
12:51:31, -67.4
12:51:31, -88.4
12:51:31, -105
12:51:31, -108
12:51:31, -104
12:51:31, -99.6
12:51:31, -95.5
12:51:31, -98.9
12:51:31, -115
12:51:31, -136
12:51:31, -150
12:51:31, -154
12:51:31, -149
12:51:31, -139
12:51:31, -135
12:51:31, -138
12:51:31, -136
12:51:31, -122
12:51:31, -109
12:51:31, -111
12:51:31, -120
12:51:31, -126
12:51:31, -137
12:51:31, -164
12:51:31, -190
12:51:31, -188
12:51:31, -165
12:51:31, -157
12:51:31, -181
12:51:31, -212
12:51:31, -214
12:51:31, -188
12:51:31, -164
12:51:31, -164
12:51:31, -187
12:51:31, -201
12:51:31, -208
12:51:31, -221
12:51:31, -243
12:51:31, -251
12:51:31, -231
12:51:31, -201
12:51:31, -190
12:51:31, -203
12:51:31, -217
12:51:31, -214
12:51:31, -184
12:51:31, -120
12:51:31, -22.7
12:51:31, 68.4
12:51:31, 99.3
12:51:31, 56.1
12:51:31, -11.1
12:51:31, -47.4
12:51:31, -58
12:51:31, -81.2
12:51:31, -122
12:51:31, -156
12:51:31, -182
12:51:31, -204
12:51:31, -200
12:51:31, -143
12:51:31, -73
12:51:31, -66
12:51:31, -119
12:51:31, -152
12:51:31, -131
12:51:31, -108
12:51:31, -126
12:51:31, -146
12:51:31, -98.4
12:51:31, 50.8
12:51:31, 264
12:51:31, 449
12:51:31, 527
12:51:31, 496
12:51:31, 421
12:51:31, 355
12:51:31, 303
12:51:31, 242
12:51:31, 149
12:51:31, 16.3
12:51:31, -126
12:51:31, -221
12:51:31, -233
12:51:31, -176
12:51:31, -72.8
12:51:31, 92.3
12:51:31, 304
12:51:31, 457
12:51:31, 439
12:51:31, 273
12:51:31, 90.4
12:51:31, -7.34
12:51:31, -15.5
12:51:31, 7.03
12:51:31, -15.2
12:51:31, -113
12:51:31, -230
12:51:31, -291
12:51:31, -271
12:51:31, -218
12:51:31, -190
12:51:31, -200
12:51:31, -222
12:51:31, -232
12:51:31, -235
12:51:31, -239
12:51:31, -217
12:51:31, -123
12:51:31, 26.7
12:51:31, 144
12:51:31, 165
12:51:31, 122
12:51:31, 86.4
12:51:31, 81.9
12:51:31, 77.5
12:51:31, 38.4
12:51:31, -40.4
12:51:31, -133
12:51:31, -213
12:51:31, -281
12:51:31, -329
12:51:31, -328
12:51:31, -277
12:51:31, -235
12:51:31, -249
12:51:31, -299
12:51:31, -332
12:51:31, -331
12:51:31, -307
12:51:31, -250
12:51:31, -141
12:51:31, -29
12:51:31, -2.38
12:51:31, -67.6
12:51:31, -117
12:51:31, -69.6
12:51:31, 20.5
12:51:31, 54.2
12:51:31, 24.4
12:51:31, 4
12:51:31, 35.3
12:51:31, 95.6
12:51:31, 150
12:51:31, 192
12:51:31, 239
12:51:31, 309
12:51:31, 379
12:51:31, 399
12:51:31, 368
12:51:31, 358
12:51:31, 411
12:51:31, 444
12:51:31, 345
12:51:31, 142
12:51:31, -10.2
12:51:31, -30.2
12:51:31, 2.23
12:51:31, -39.2
12:51:31, -180
12:51:31, -340
12:51:31, -439
12:51:31, -468
12:51:31, -459
12:51:31, -411
12:51:31, -305
12:51:31, -158
12:51:31, -42
12:51:31, -30.4
12:51:31, -123
12:51:31, -219
12:51:31, -216
12:51:31, -131
12:51:31, -71.5
12:51:31, -99.4
12:51:31, -163
12:51:31, -182
12:51:31, -146
12:51:31, -98.9
12:51:31, -76
12:51:31, -83.9
12:51:31, -118
12:51:31, -157
12:51:31, -161
12:51:31, -105
12:51:31, -15.7
12:51:31, 55.6
12:51:31, 93.9
12:51:31, 137
12:51:31, 228
12:51:31, 351
12:51:31, 438
12:51:31, 442
12:51:31, 387
12:51:31, 318
12:51:31, 242
12:51:31, 138
12:51:31, 21.1
12:51:31, -59.6
12:51:31, -76.9
12:51:31, -61.2
12:51:31, -44.4
12:51:31, -7.99
12:51:31, 60.9
12:51:31, 110
12:51:31, 88.5
12:51:31, 29.1
12:51:31, -2.68
12:51:31, -4.31
12:51:31, -22.2
12:51:31, -67.1
12:51:31, -101
12:51:31, -100
12:51:31, -89.1
12:51:31, -86.8
12:51:31, -74.2
12:51:31, -29
12:51:31, 27.1
12:51:31, 49.8
12:51:31, 28.9
12:51:31, -2.47
12:51:31, -9.85
12:51:31, 7.87
12:51:31, 25.6
12:51:31, 22.4
12:51:31, -18.3
12:51:31, -38.4
12:51:31, -37.4
12:51:31, -13.2
12:51:31, 16.1
12:51:31, 33.8
12:51:31, 45
12:51:31, 60.5
12:51:31, 68.3
12:51:31, 47.9
12:51:31, 11.3
12:51:31, 4.85
12:51:31, 61.9
12:51:31, 162
12:51:31, 244
12:51:31, 260
12:51:31, 223
12:51:31, 186
12:51:31, 184
12:51:31, 212
12:51:31, 245
12:51:31, 262
12:51:31, 255
12:51:31, 223
12:51:31, 167
12:51:31, 112
12:51:31, 105
12:51:31, 160
12:51:31, 223
12:51:31, 229
12:51:31, 185
12:51:31, 150
12:51:31, 144
12:51:31, 134
12:51:31, 117
12:51:31, 126
12:51:31, 157
12:51:31, 163
12:51:31, 124
12:51:31, 82.6
12:51:31, 84
12:51:31, 125
12:51:31, 161
12:51:31, 159
12:51:31, 127
12:51:31, 106
12:51:31, 128
12:51:31, 181
12:51:31, 216
12:51:31, 197
12:51:31, 146
12:51:31, 119
12:51:31, 144
12:51:31, 199
12:51:31, 251
12:51:31, 298
12:51:31, 351
12:51:31, 410
12:51:31, 458
12:51:31, 477
12:51:31, 467
12:51:31, 451
12:51:31, 453
12:51:31, 461
12:51:31, 424
12:51:31, 369
12:51:31, 288
12:51:31, 226
12:51:31, 213
12:51:31, 223
12:51:31, 208
12:51:31, 156
12:51:31, 101
12:51:31, 72
12:51:31, 74.2
12:51:31, 87
12:51:31, 79.7
12:51:31, 45.6
12:51:31, 19.4
12:51:31, 35.7
12:51:31, 84.1
12:51:31, 127
12:51:31, 143
12:51:31, 137
12:51:31, 120
12:51:31, 119
12:51:31, 168
12:51:31, 269
12:51:31, 365
12:51:31, 393
12:51:31, 356
12:51:31, 313
12:51:31, 301
12:51:31, 299
12:51:31, 264
12:51:31, 193
12:51:31, 114
12:51:31, 46.3
12:51:31, -11.7
12:51:31, -47
12:51:31, -34.7
12:51:31, 14.4
12:51:31, 53.4
12:51:31, 58.7
12:51:31, 59.5
12:51:31, 89.7
12:51:31, 131
12:51:31, 135
12:51:31, 93.1
12:51:31, 52.9
12:51:31, 47.9
12:51:31, 55.7
12:51:31, 43.6
12:51:31, 25.4
12:51:31, 38.3
12:51:31, 82.3
12:51:31, 123
12:51:31, 144
12:51:31, 152
12:51:31, 147
12:51:31, 126
12:51:31, 106
12:51:31, 114
12:51:31, 142
12:51:31, 158
12:51:31, 153
12:51:31, 153
12:51:31, 173
12:51:32, 192
12:51:32, 207
12:51:32, 197
12:51:32, 173
12:51:32, 171
12:51:32, 198
12:51:32, 216
12:51:32, 195
12:51:32, 161
12:51:32, 155
12:51:32, 174
12:51:32, 186
12:51:32, 175
12:51:32, 151
12:51:32, 123
12:51:32, 109
12:51:32, 124
12:51:32, 160
12:51:32, 187
12:51:32, 184
12:51:32, 157
12:51:32, 117
12:51:32, 84
12:51:32, 69.1
12:51:32, 66.9
12:51:32, 60.8
12:51:32, 44.6
12:51:32, 25.3
12:51:32, 12.6
12:51:32, 9.73
12:51:32, 9.37
12:51:32, -1.14
12:51:32, -22.2
12:51:32, -33.6
12:51:32, -15.5
12:51:32, 26.1
12:51:32, 62.5
12:51:32, 67.2
12:51:32, 39.7
12:51:32, 11.5
12:51:32, 14.7
12:51:32, 40.1
12:51:32, 50.4
12:51:32, 40.3
12:51:32, 48.1
12:51:32, 95.4
12:51:32, 151
12:51:32, 174
12:51:32, 162
12:51:32, 143
12:51:32, 135
12:51:32, 126
12:51:32, 106
12:51:32, 89.8
12:51:32, 105
12:51:32, 149
12:51:32, 177
12:51:32, 157
12:51:32, 105
12:51:32, 56.4
12:51:32, 29
12:51:32, 17.5
12:51:32, 14.3
12:51:32, 11.1
12:51:32, -12.2
12:51:32, -46.5
12:51:32, -71.6
12:51:32, -58.7
12:51:32, -15.1
12:51:32, 26.8
12:51:32, 58.3
12:51:32, 105
12:51:32, 170
12:51:32, 202
12:51:32, 145
12:51:32, 23.8
12:51:32, -70.6
12:51:32, -82.2
12:51:32, -43.8
12:51:32, -22.2
12:51:32, -20.4
12:51:32, 36.7
12:51:32, 183
12:51:32, 310
12:51:32, 309
12:51:32, 272
12:51:32, 392
12:51:32, 638
12:51:32, 768
12:51:32, 665
12:51:32, 459
12:51:32, 314
12:51:32, 255
12:51:32, 230
12:51:32, 213
12:51:32, 219
12:51:32, 248
12:51:32, 259
12:51:32, 211
12:51:32, 141
12:51:32, 150
12:51:32, 272
12:51:32, 411
12:51:32, 431
12:51:32, 307
12:51:32, 118
12:51:32, -52.1
12:51:32, -166
12:51:32, -220
12:51:32, -241
12:51:32, -261
12:51:32, -283
12:51:32, -279
12:51:32, -242
12:51:32, -209
12:51:32, -208
12:51:32, -212
12:51:32, -189
12:51:32, -162
12:51:32, -163
12:51:32, -195
12:51:32, -233
12:51:32, -256
12:51:32, -255
12:51:32, -240
12:51:32, -229
12:51:32, -239
12:51:32, -284
12:51:32, -356
12:51:32, -447
12:51:32, -503
12:51:32, -513
12:51:32, -510
12:51:32, -525
12:51:32, -557
12:51:32, -588
12:51:32, -600
12:51:32, -578
12:51:32, -523
12:51:32, -449
12:51:32, -383
12:51:32, -348
12:51:32, -347
12:51:32, -356
12:51:32, -351
12:51:32, -337
12:51:32, -341
12:51:32, -357
12:51:32, -342
12:51:32, -284
12:51:32, -231
12:51:32, -223
12:51:32, -252
12:51:32, -286
12:51:32, -302
12:51:32, -300
12:51:32, -300
12:51:32, -309
12:51:32, -317
12:51:32, -318
12:51:32, -325
12:51:32, -340
12:51:32, -355
12:51:32, -363
12:51:32, -366
12:51:32, -365
12:51:32, -351
12:51:32, -317
12:51:32, -272
12:51:32, -244
12:51:32, -246
12:51:32, -255
12:51:32, -230
12:51:32, -161
12:51:32, -70.4
12:51:32, 19.4
12:51:32, 99.4
12:51:32, 165
12:51:32, 212
12:51:32, 243
12:51:32, 259
12:51:32, 258
12:51:32, 239
12:51:32, 197
12:51:32, 118
12:51:32, 9.57
12:51:32, -83.3
12:51:32, -102
12:51:32, -42
12:51:32, 27
12:51:32, 12.5
12:51:32, -101
12:51:32, -219
12:51:32, -268
12:51:32, -231
12:51:32, -183
12:51:32, -207
12:51:32, -307
12:51:32, -406
12:51:32, -426
12:51:32, -369
12:51:32, -309
12:51:32, -301
12:51:32, -323
12:51:32, -315
12:51:32, -248
12:51:32, -134
12:51:32, -17.4
12:51:32, 28.3
12:51:32, -42.6
12:51:32, -165
12:51:32, -210
12:51:32, -132
12:51:32, -25.1
12:51:32, 3.59
12:51:32, -44.4
12:51:32, -86.3
